date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency rehabilitation of agricultural productive assets of farmers affected by the 7 October 2023 crisis in the Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-INGO-34835
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340216,CBPF-OPT-25-R-INGO-34835,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency rehabilitation of agricultural productive assets of farmers affected by the 7 October 2023 crisis in the Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-INGO-34835
Emergency Type: Conflict - Displacement",237020,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-04-01,,,,,340217,CBPF-OPT-25-R-INGO-34835,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency rehabilitation of agricultural productive assets of farmers affected by the 7 October 2023 crisis in the Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-INGO-34835
Emergency Type: Conflict - Displacement",162980,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340218,CBPF-OPT-25-R-INGO-34835,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support agriculture-based livelihoods and farming HHs to revive production of fresh produce in the GS
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34838
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340219,CBPF-OPT-25-R-INGO-34838,2025-10-19,2025-10-20
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support agriculture-based livelihoods and farming HHs to revive production of fresh produce in the GS
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34838
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",30000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-04-01,,,,,340220,CBPF-OPT-25-R-INGO-34838,2025-10-19,2025-10-20
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support agriculture-based livelihoods and farming HHs to revive production of fresh produce in the GS
Project Start Date: 2025-04-06 - Project End Date: 2025-12-05
Project Code: CBPF-OPT-25-R-INGO-34838
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",320000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340221,CBPF-OPT-25-R-INGO-34838,2025-10-19,2025-10-20
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of essential and weather appropriate shelter and household items for vulnerable households affected by the ongoing crisis in the Gaza strip
Project Start Date: 2025-04-01 - Project End Date: 2025-12-31
Project Code: CBPF-OPT-25-R-INGO-34839
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340222,CBPF-OPT-25-R-INGO-34839,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of essential and weather appropriate shelter and household items for vulnerable households affected by the ongoing crisis in the Gaza strip
Project Start Date: 2025-04-01 - Project End Date: 2025-12-31
Project Code: CBPF-OPT-25-R-INGO-34839
Emergency Type: Conflict - Displacement",70000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-04-01,,,,,340223,CBPF-OPT-25-R-INGO-34839,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of essential and weather appropriate shelter and household items for vulnerable households affected by the ongoing crisis in the Gaza strip
Project Start Date: 2025-04-01 - Project End Date: 2025-12-31
Project Code: CBPF-OPT-25-R-INGO-34839
Emergency Type: Conflict - Displacement",930000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Agency for Technical Cooperation and Development,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340224,CBPF-OPT-25-R-INGO-34839,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of legal protection services for vulnerable displaced population in Gaza
Project Start Date: 2025-04-02 - Project End Date: 2025-10-01
Project Code: CBPF-OPT-25-R-INGO-34845
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340225,CBPF-OPT-25-R-INGO-34845,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of legal protection services for vulnerable displaced population in Gaza
Project Start Date: 2025-04-02 - Project End Date: 2025-10-01
Project Code: CBPF-OPT-25-R-INGO-34845
Emergency Type: Conflict - Post-conflict needs",25075,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-04-01,,,,,340226,CBPF-OPT-25-R-INGO-34845,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of legal protection services for vulnerable displaced population in Gaza
Project Start Date: 2025-04-02 - Project End Date: 2025-10-01
Project Code: CBPF-OPT-25-R-INGO-34845
Emergency Type: Conflict - Post-conflict needs",224925,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-04-01,,,,,340227,CBPF-OPT-25-R-INGO-34845,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing safety, resilience and wellbeing for conflict-affected Children in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2026-01-31
Project Code: CBPF-OPT-25-R-NGO-34939
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-27,2025-04-01,,,,,340228,CBPF-OPT-25-R-NGO-34939,2025-04-05,2025-04-07
2025-04-03,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing safety, resilience and wellbeing for conflict-affected Children in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2026-01-31
Project Code: CBPF-OPT-25-R-NGO-34939
Emergency Type: Conflict - Displacement",300000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-27,2025-04-01,,,,,340229,CBPF-OPT-25-R-NGO-34939,2025-04-05,2025-04-07
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency response to provide access to comprehensive WASH services in North Gaza
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34844
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340184,CBPF-OPT-25-R-INGO-34844,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency response to provide access to comprehensive WASH services in North Gaza
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-INGO-34844
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340185,CBPF-OPT-25-R-INGO-34844,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support for agriculture and Livelihoods in the North of the Gaza Strip (Seeds of Hope)
Project Start Date: 2025-03-15 - Project End Date: 2025-11-14
Project Code: CBPF-OPT-25-R-INGO-34935
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-12,2025-03-27,,,,,340186,CBPF-OPT-25-R-INGO-34935,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support for agriculture and Livelihoods in the North of the Gaza Strip (Seeds of Hope)
Project Start Date: 2025-03-15 - Project End Date: 2025-11-14
Project Code: CBPF-OPT-25-R-INGO-34935
Emergency Type: Conflict - Displacement",29250,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-12,2025-03-27,,,,,340187,CBPF-OPT-25-R-INGO-34935,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Support for agriculture and Livelihoods in the North of the Gaza Strip (Seeds of Hope)
Project Start Date: 2025-03-15 - Project End Date: 2025-11-14
Project Code: CBPF-OPT-25-R-INGO-34935
Emergency Type: Conflict - Displacement",370750,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-12,2025-03-27,,,,,340188,CBPF-OPT-25-R-INGO-34935,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing accessibility to safe, dignified, inclusive and specialized protection services and MHPSS response to most acute needs of women and girls GBV survivors in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34895
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Women's Affairs Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340189,CBPF-OPT-25-R-NGO-34895,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing accessibility to safe, dignified, inclusive and specialized protection services and MHPSS response to most acute needs of women and girls GBV survivors in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34895
Emergency Type: Conflict - Displacement",28250,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Women's Affairs Center,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-03-27,,,,,340190,CBPF-OPT-25-R-NGO-34895,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhancing accessibility to safe, dignified, inclusive and specialized protection services and MHPSS response to most acute needs of women and girls GBV survivors in Gaza Strip
Project Start Date: 2025-04-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34895
Emergency Type: Conflict - Displacement",221750,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Women's Affairs Center,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340191,CBPF-OPT-25-R-NGO-34895,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Restoring Food Production and Agricultural Livelihoods in Gaza
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-NGO-34913
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340192,CBPF-OPT-25-R-NGO-34913,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Restoring Food Production and Agricultural Livelihoods in Gaza
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-NGO-34913
Emergency Type: Conflict - Displacement",71250,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-26,2025-03-27,,,,,340193,CBPF-OPT-25-R-NGO-34913,2025-04-04,2025-04-04
2025-04-02,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Restoring Food Production and Agricultural Livelihoods in Gaza
Project Start Date: 2025-04-01 - Project End Date: 2025-11-30
Project Code: CBPF-OPT-25-R-NGO-34913
Emergency Type: Conflict - Displacement",328750,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340194,CBPF-OPT-25-R-NGO-34913,2025-04-04,2025-04-04
2025-04-01,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Improve access to drink and domestic water, sanitation and hygiene for war affected displaced and returnees' people in the Gaza strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34918
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Union of Agricultural Work Committees,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340195,CBPF-OPT-25-R-NGO-34918,2025-10-16,2025-10-16
2025-04-01,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Improve access to drink and domestic water, sanitation and hygiene for war affected displaced and returnees' people in the Gaza strip
Project Start Date: 2025-04-01 - Project End Date: 2025-09-30
Project Code: CBPF-OPT-25-R-NGO-34918
Emergency Type: Conflict - Post-conflict needs",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Union of Agricultural Work Committees,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-03-27,,,,,340196,CBPF-OPT-25-R-NGO-34918,2025-10-16,2025-10-16
2025-03-28,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Healing Through Learning: Strengthening Education and Psychosocial Support in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2026-03-15
Project Code: CBPF-OPT-25-R-INGO-34916
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,War Child Holland,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-25,,,,,340006,CBPF-OPT-25-R-INGO-34916,2025-03-30,2025-04-02
2025-03-28,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Healing Through Learning: Strengthening Education and Psychosocial Support in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2026-03-15
Project Code: CBPF-OPT-25-R-INGO-34916
Emergency Type: Conflict - Displacement",300000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,War Child Holland,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-14,2025-03-25,,,,,340007,CBPF-OPT-25-R-INGO-34916,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency shelter support to returnee IDPs in Gaza
Project Start Date: 2025-03-25 - Project End Date: 2025-12-24
Project Code: CBPF-OPT-25-R-INGO-34956
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Catholic Relief Services,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-19,2025-03-24,,,,,339888,CBPF-OPT-25-R-INGO-34956,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency shelter support to returnee IDPs in Gaza
Project Start Date: 2025-03-25 - Project End Date: 2025-12-24
Project Code: CBPF-OPT-25-R-INGO-34956
Emergency Type: Conflict - Displacement",999634,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Catholic Relief Services,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-19,2025-03-24,,,,,339889,CBPF-OPT-25-R-INGO-34956,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Response to Restoring Agricultural Livelihoods and Support the Re-initiation of Agriculture.
Project Start Date: 2025-03-27 - Project End Date: 2025-09-26
Project Code: CBPF-OPT-25-R-NGO-34846
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339890,CBPF-OPT-25-R-NGO-34846,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Response to Restoring Agricultural Livelihoods and Support the Re-initiation of Agriculture.
Project Start Date: 2025-03-27 - Project End Date: 2025-09-26
Project Code: CBPF-OPT-25-R-NGO-34846
Emergency Type: Conflict - Displacement",290000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-21,2025-03-24,,,,,339891,CBPF-OPT-25-R-NGO-34846,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Response to Restoring Agricultural Livelihoods and Support the Re-initiation of Agriculture.
Project Start Date: 2025-03-27 - Project End Date: 2025-09-26
Project Code: CBPF-OPT-25-R-NGO-34846
Emergency Type: Conflict - Displacement",59995,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Al Nakheel Association for Progress and Development,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339892,CBPF-OPT-25-R-NGO-34846,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Safe Learning Spaces, Psychosocial Support, and Recreational Activities for War-Affected Children, Teachers, and Parents in Gaza.
Project Start Date: 2025-03-21 - Project End Date: 2026-03-20
Project Code: CBPF-OPT-25-R-NGO-34922
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save Youth Future Society,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-17,2025-03-24,,,,,339893,CBPF-OPT-25-R-NGO-34922,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Safe Learning Spaces, Psychosocial Support, and Recreational Activities for War-Affected Children, Teachers, and Parents in Gaza.
Project Start Date: 2025-03-21 - Project End Date: 2026-03-20
Project Code: CBPF-OPT-25-R-NGO-34922
Emergency Type: Conflict - Post-conflict needs",699993,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save Youth Future Society,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-17,2025-03-24,,,,,339894,CBPF-OPT-25-R-NGO-34922,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Safe and Dignified Shelter Solutions for Displaced Populations in Gaza
Project Start Date: 2025-03-23 - Project End Date: 2025-12-22
Project Code: CBPF-OPT-25-R-NGO-34923
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339895,CBPF-OPT-25-R-NGO-34923,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Safe and Dignified Shelter Solutions for Displaced Populations in Gaza
Project Start Date: 2025-03-23 - Project End Date: 2025-12-22
Project Code: CBPF-OPT-25-R-NGO-34923
Emergency Type: Conflict - Displacement",713652,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339896,CBPF-OPT-25-R-NGO-34923,2025-03-30,2025-04-02
