date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2025-07-21,2025,Jersey (Jersey Overseas Aid) Contribution to OCHA 2025,33784,Jersey Overseas Aid,Governments,JEY,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-12,2025-07-08,,25000,GBP,0.728,348790,OCT/JEY/2025/77688/OCHA(OCHA Program)/PSE/84727 N/A,2025-07-23,2025-07-28
2025-07-21,2025,Jersey Contribution to oPt Humanitarian Fund (3482) 2025,101351,Jersey Overseas Aid,Governments,JEY,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-12,2025-07-11,,75000,GBP,0.74,348791,OCT/JEY/2025/77688/OCHA(CBPF-OCHA)/PSE/84728 N/A,2025-07-23,2025-07-28
2025-07-21,,Procurement of Medical Equipment,84670,"Czech Republic, Government of",Governments,CZE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Holy Family Hospital,Private Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-16,2025-02-12,,2038000,CZK,24.07,349293,CZE-102047-5/2025-MZV/BVA,2025-07-21,2025-07-21
2025-07-21,,Procurement of an ambulance car with a mobile clinic,269295,"Czech Republic, Government of",Governments,CZE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Caritas Jerusalem,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-16,2025-03-04,,6455000,CZK,23.97,349303,CZE-104910-5/2025-MZV/BVA,2025-07-21,2025-07-21
2025-07-18,,Food and nutrition assistance to the people of Gaza,202511,"Czech Republic, Government of",Governments,CZE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-16,2025-01-27,,5000000,CZK,24.69,349202,CZE-101831-1/2025-MZV/ORS,2025-07-18,2025-07-18
2025-07-16,,"Critical Response to Sustain Livelihoods, Enhance Food Security, and Save the Lives of Conflict-Affected Populations in the Gaza Strip",0,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,2025,2025,,,,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,,2025,2026,financial,Parked,Traditional aid,incoming,shared,commitment,2025-07-16,2025-05-01,Multiyear,0,EUR,0.9545,348998,OSRO/GAZ/036/EC,2025-07-16,2025-07-16
2025-07-16,,"Critical Response to Sustain Livelihoods, Enhance Food Security, and Save the Lives of Conflict-Affected Populations in the Gaza Strip",1257242,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-16,2025-05-01,Multiyear,1200037,EUR,0.9545,348999,OSRO/GAZ/036/EC,2025-07-16,2025-07-16
2025-07-15,,KUWAIT RED CRESCENT - One-year hospital project for the care of the wounded and injured patients at a hospital in Cairo (first payment)- Gaza,100000,"Kuwait, Government of",Governments,KWT,2025,2025,,,,Palestine Red Crescent Society,Red Cross/Red Crescent Organizations,Health,PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-13,2025-05-14,,30885,KWD,0.3089,348858,,2025-07-15,2025-07-15
2025-07-15,2025,Food Security	Food security and nutrition,116959,"Slovenia, Government of",Governments,SVN,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-15,2025-07-03,,100000,EUR,0.854,348861,SM250313	N449/25,2025-10-15,2025-10-15
2025-07-15,2025,Food Security,468384,"Slovenia, Government of",Governments,SVN,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-15,2025-07-03,,400000,EUR,0.854,348865,51102-12/2025/3-7-1,2025-07-15,2025-07-15
2025-07-15,2025,Unearmarked	Multi-sector	Crisis response,1146789,"Slovenia, Government of",Governments,SVN,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-07-15,2025-06-17,,1000000,EUR,0.872,348868,51105-5/2025/3-1,2025-07-15,2025-07-15
2025-07-14,2024,United States (USAID-BHA) Contribution to OCHA 2025,818000,"United States of America, Government of",Governments,USA,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-06-05,2024-10-29,,,,,345851,OCT/USA/2025/77522/OCHA(OCHA Program)/PSE/84350 720BHA25IO00043,2025-07-16,2025-07-16
2025-07-11,2025,"Palestine, State of - Thematic Cross Sectoral - State of Palestine	Cross-Sectoral (two or more outcome areas)",182353,United States Fund for UNICEF,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,343670,SM2299300649,2025-10-13,2025-10-13
2025-07-11,2025,Iceland Contribution to oPt Humanitarian Fund (3482) 2025,492418,"Iceland, Government of",Governments,ISL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-04,2025-07-03,,60000000,ISK,121.8477,348303,OCT/ISL/2025/77683/OCHA(CBPF-OCHA)/PSE/84722 UTN25060275,2025-07-18,2025-07-18
2025-07-11,2025,Thematic Cross Sectoral Response SoP	Cross-Sectoral (two or more outcome areas),4167043,UNICEF National Committee/Ireland,Private Organizations,IRL,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-06-06,,,,,348728,SM2299300593,2025-07-11,2025-10-15
2025-07-11,2025,Flexport donation of freight of RUIF to SoP,550000,United States Fund for UNICEF,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-06-03,,,,,348731,KM250019,2025-07-11,2025-07-11
2025-07-11,2025,Gaza Nutrition Support	Nutrition,3229974,"Australia, Government of",Governments,AUS,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-06-11,,5000000,AUD,1.548,348752,SM250246	77336/44,2025-07-11,2025-10-21
2025-07-11,,Provision of humanitarian and resilient WASH,10000000,"Korea, Republic of, Government of",Governments,KOR,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-06-01,,,,,348763,SM250223,2025-07-11,2025-07-11
2025-07-11,,2022-2025 Humanitarian Action Thematic Pool - State of Palestine,3943952,UNICEF National Committee/United Kingdom,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-06-17,,,,,348764,SM2299300397,2025-07-11,2025-10-15
2025-07-11,,Thematic Cross Sectoral - GAZA,262578,UNICEF National Committee/Austria,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-07,,,,,348765,SM2299300612,2025-07-11,2025-10-15
2025-07-11,,Thematic Cross Sectoral - SOP,69316,UNICEF National Committee/New Zealand,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-07,,,,,348766,SM2299300461,2025-07-11,2025-07-11
2025-07-11,,"UNICEF-Argentina
Thematic Humanitarian Funds for Cross Sectoral Activities in SoP",47397,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-31,,,,,348767,SM2299300539,2025-07-11,2025-10-15
2025-07-11,,"UNICEF-Kuwait
Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP",40561,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348768,SM2299300517,2025-07-11,2025-10-15
2025-07-11,,"UNICEF-BAHRAIN
Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP",19520,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348770,SM2299300518,2025-07-11,2025-10-15
2025-07-11,,"UNICEF-Egypt
Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP",22495,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348773,SM2299300400,2025-07-11,2025-10-15
2025-07-11,,"UNICEF-QATAR
Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP",18965,UNICEF National Committees,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348774,SM2299300519,2025-07-11,2025-10-15
2025-07-11,,2022-2025 Humanitarian Action Thematic Pool - State of Palestine,445280,UNICEF National Committee/Chile,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348775,SM2299300409,2025-07-11,2025-10-15
2025-07-11,,Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP,22088,UNICEF National Committee/Oman,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348776,SM2299300522,2025-07-11,2025-10-15
2025-07-11,,Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP,35806,UNICEF National Committee/Saudi Arabia,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348777,SM2299300523,2025-07-11,2025-10-15
2025-07-11,,Thematic Humanitarian Funds for Cross-Sectoral Activities - Online don. - SOP,417417,UNICEF National Committee/United Arab Emirates,Private Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-08,2025-05-01,,,,,348778,SM2299300520,2025-07-11,2025-10-15
2025-07-11,2025,Gaza Nutrition Support	Nutrition,3229974,"Australia, Government of",Governments,AUS,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Nutrition,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-21,2025-09-19,,5000000,AUD,1.548,364921,77336/44,2025-10-21,2025-10-21
2025-07-09,2025,European Commission (DG-ECHO) Contribution to OCHA 2025,893677,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Office for the Coordination of Humanitarian Affairs,Multilateral Organizations,Coordination and support services,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-10-08,2025-03-27,,763200,EUR,0.854,363836,OCT/Global/2025/77600/OCHA(OCHA Program)/PSE/84816 ECHO/ERC/BUD/2025/91001,2025-10-08,2025-10-08
2025-07-08,2025,Programme Budget Contribution from Japan 2025,317211,"Japan, Government of",Governments,JPN,2025,2025,,,,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Multi-sector,"JOR,LBN,PSE,SYR",,,,2025,2025,financial,Standard,Traditional aid,incoming,shared,paid,2025-07-07,2025-05-15,,47581650,JPY,150,348425,,2025-07-08,2025-07-08
2025-07-03,2025,Fuel and Food for Gaza,35000000,Qatar Fund for Development,Governments,QAT,2025,2025,,,,Qatar Red Crescent Society,Red Cross/Red Crescent Organizations,"Emergency Shelter and NFI,Food Security",PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-07-03,2025-01-28,Gaza,,,,348194,GA:QFFD/QRC/003/2025,2025-07-03,2025-07-03
2025-07-03,2025,Relief Supplies for Gaza,20000000,Qatar Fund for Development,Governments,QAT,2025,2025,,,,Qatar Red Crescent Society,Red Cross/Red Crescent Organizations,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Standard,Traditional aid,incoming,single,paid,2025-07-03,2025-01-06,Gaza,,,,348195,GA:QFFD/QRC/018/2025,2025-07-03,2025-07-03
2025-07-03,2025,Social Inclusion,12488830,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-06-24,2025-06-16,,10890260,EUR,0.872,349568,SM220509    ECHO/PSE/BUD/2022/91005,2025-07-25,2025-07-25
2025-07-03,2025,Education,11148272,European Commission's Humanitarian Aid and Civil Protection Department,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Children's Fund,Multilateral Organizations,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-25,2025-05-22,,10178372,EUR,0.913,349570,SM230548         ECHO/PSE/BUD/2023/91009,2025-07-25,2025-07-25
